source_ip,dest_ip,source_port,dest_port,protocol,timestamp,bytes_transferred,packets_sent,label
192.168.89.24,10.0.6.51,23468,884,TCP,2023-10-10 13:56:34.150137,7997,70,0
192.168.179.123,10.0.194.137,16163,1008,TCP,2023-10-10 13:03:31.156221,5475,3,0
192.168.80.174,10.0.55.19,41243,585,TCP,2023-10-10 13:25:23.161903,40198,70,1
192.168.14.39,10.0.131.3,56110,819,ICMP,2023-10-10 13:54:40.167643,4709,33,0
192.168.234.22,10.0.245.140,24472,930,UDP,2023-10-10 13:50:07.173310,9518,24,0
192.168.26.126,10.0.89.84,59854,532,ICMP,2023-10-10 13:47:45.179051,307,92,0
192.168.61.192,10.0.10.108,28149,432,UDP,2023-10-10 13:04:34.184786,9374,98,0
192.168.66.158,10.0.133.225,28707,190,ICMP,2023-10-10 13:11:19.190453,4048,69,0
192.168.226.128,10.0.29.237,34714,909,UDP,2023-10-10 13:40:30.197467,1082,51,0
192.168.180.136,10.0.87.133,22343,238,UDP,2023-10-10 13:25:13.203321,6303,15,0
192.168.125.236,10.0.109.51,23990,205,UDP,2023-10-10 13:19:27.208982,8988,14,0
192.168.141.206,10.0.171.91,63647,28,TCP,2023-10-10 13:16:58.214676,9652,2,0
192.168.59.19,10.0.30.89,12985,820,TCP,2023-10-10 13:24:28.220394,909,95,0
192.168.150.16,10.0.104.170,19967,679,ICMP,2023-10-10 13:34:47.226126,4054,2,0
192.168.88.91,10.0.176.248,8681,565,TCP,2023-10-10 13:07:44.231935,3793,32,0
192.168.55.24,10.0.208.163,12371,940,ICMP,2023-10-10 13:51:45.237536,8546,37,0
192.168.148.41,10.0.193.166,63930,346,UDP,2023-10-10 13:25:32.244423,8211,91,0
192.168.46.67,10.0.91.104,63060,853,ICMP,2023-10-10 13:13:29.250299,5324,84,0
192.168.3.185,10.0.11.84,63326,693,ICMP,2023-10-10 13:47:34.255913,9606,82,0
192.168.205.106,10.0.189.71,63697,139,TCP,2023-10-10 13:28:21.261588,7548,84,0
192.168.9.178,10.0.94.105,6475,888,ICMP,2023-10-10 13:13:57.267325,4440,41,0
192.168.26.124,10.0.72.199,50253,22,UDP,2023-10-10 13:59:29.273053,6361,79,0
192.168.181.241,10.0.7.54,11752,222,TCP,2023-10-10 13:56:57.278781,3194,5,0
192.168.185.246,10.0.246.104,15525,682,ICMP,2023-10-10 13:11:13.284518,3934,24,0
192.168.204.86,10.0.138.218,4963,875,TCP,2023-10-10 13:59:32.291788,9995,46,0
192.168.83.138,10.0.188.94,63220,27,TCP,2023-10-10 13:20:15.297614,5225,79,0
192.168.54.111,10.0.94.25,1139,861,ICMP,2023-10-10 13:54:08.303372,901,11,0
192.168.22.197,10.0.132.118,32445,968,ICMP,2023-10-10 13:44:40.309091,5579,17,0
192.168.80.85,10.0.170.200,37594,181,UDP,2023-10-10 13:15:05.314772,6259,64,0
192.168.198.240,10.0.126.116,29216,612,UDP,2023-10-10 13:44:53.320470,6928,39,0
192.168.103.251,10.0.128.48,56685,518,TCP,2023-10-10 13:12:18.326206,6894,26,0
192.168.224.249,10.0.5.182,40977,596,TCP,2023-10-10 13:41:30.331942,5,7,0
192.168.186.64,10.0.28.216,53715,917,UDP,2023-10-10 13:05:14.338864,9358,94,0
192.168.118.204,10.0.42.240,43267,125,ICMP,2023-10-10 13:06:19.344718,8079,32,0
192.168.48.130,10.0.69.176,3960,398,UDP,2023-10-10 13:52:30.350440,6548,73,0
192.168.95.84,10.0.48.156,22459,959,TCP,2023-10-10 13:40:13.356890,9975,44,0
192.168.126.160,10.0.112.84,1747,466,ICMP,2023-10-10 13:47:39.362643,6567,80,0
192.168.83.48,10.0.28.143,25049,168,TCP,2023-10-10 13:05:33.368349,17,97,0
192.168.4.246,10.0.107.119,53964,792,ICMP,2023-10-10 13:58:27.374027,420,63,0
192.168.23.25,10.0.88.27,52389,55,UDP,2023-10-10 13:15:56.379690,6152,63,0
192.168.238.144,10.0.134.142,63473,24,ICMP,2023-10-10 13:35:22.386675,78,77,0
192.168.224.66,10.0.107.9,16136,56,ICMP,2023-10-10 13:54:43.392573,5041,9,0
192.168.54.68,10.0.82.12,25824,224,ICMP,2023-10-10 13:40:27.398388,5380,6,0
192.168.167.144,10.0.89.46,56697,322,TCP,2023-10-10 13:13:36.404170,7053,70,0
192.168.155.58,10.0.19.68,48550,666,TCP,2023-10-10 13:18:11.409906,7555,38,0
192.168.251.146,10.0.84.227,49729,106,ICMP,2023-10-10 13:57:03.415633,3477,27,0
192.168.230.75,10.0.140.138,54842,648,TCP,2023-10-10 13:56:12.421390,7066,73,0
192.168.170.88,10.0.120.129,36481,671,TCP,2023-10-10 13:02:01.427256,400,95,0
192.168.47.56,10.0.70.25,27093,686,TCP,2023-10-10 13:28:14.434163,4141,19,0
192.168.171.138,10.0.42.84,35678,978,UDP,2023-10-10 13:32:58.440052,1263,23,0
192.168.61.25,10.0.86.38,55510,770,ICMP,2023-10-10 13:53:39.445732,1625,59,0
192.168.184.187,10.0.217.184,1780,491,ICMP,2023-10-10 13:39:04.451449,2767,97,0
192.168.221.224,10.0.230.93,63072,631,UDP,2023-10-10 13:10:50.457136,735,83,0
192.168.20.161,10.0.155.250,1638,172,TCP,2023-10-10 13:40:34.462815,7812,79,0
192.168.232.170,10.0.159.27,7566,526,TCP,2023-10-10 13:36:28.468553,47797,41,1
192.168.72.12,10.0.15.164,1147,49,ICMP,2023-10-10 13:50:31.474303,9353,95,0
192.168.251.78,10.0.18.228,3061,597,ICMP,2023-10-10 13:28:39.481302,9343,31,0
192.168.216.15,10.0.171.15,34816,212,TCP,2023-10-10 13:55:02.487132,7566,17,0
192.168.237.112,10.0.119.24,27234,419,UDP,2023-10-10 13:45:51.493031,1590,51,0
192.168.89.149,10.0.134.55,37495,492,TCP,2023-10-10 13:27:54.498731,5605,8,0
192.168.52.75,10.0.46.8,62320,341,TCP,2023-10-10 13:10:09.504531,4612,72,0
192.168.10.81,10.0.93.204,33096,518,UDP,2023-10-10 13:32:49.510278,6901,91,0
192.168.163.242,10.0.18.204,37542,887,TCP,2023-10-10 13:32:16.516000,9381,13,0
192.168.65.248,10.0.182.64,49909,351,ICMP,2023-10-10 13:41:52.521764,3248,97,0
192.168.79.30,10.0.84.253,34285,500,TCP,2023-10-10 13:40:39.528693,7239,21,0
192.168.96.49,10.0.129.13,41472,478,ICMP,2023-10-10 13:02:46.534757,36060,41,1
192.168.217.103,10.0.148.227,15166,156,ICMP,2023-10-10 13:03:37.540603,5850,19,0
192.168.149.68,10.0.72.115,62944,550,TCP,2023-10-10 13:23:53.546381,1443,30,0
192.168.138.225,10.0.247.39,29759,423,UDP,2023-10-10 13:17:10.552274,9423,50,0
192.168.191.42,10.0.254.222,30423,436,ICMP,2023-10-10 13:12:01.557959,3649,72,0
192.168.97.171,10.0.93.37,15615,763,UDP,2023-10-10 13:23:15.564478,3866,51,0
192.168.218.203,10.0.122.61,43176,357,TCP,2023-10-10 13:41:29.570499,1285,61,0
192.168.50.237,10.0.45.101,23503,182,ICMP,2023-10-10 13:22:59.577552,4462,50,0
192.168.96.67,10.0.12.140,6643,382,ICMP,2023-10-10 13:18:36.583751,42745,4,1
192.168.44.87,10.0.22.245,8527,438,UDP,2023-10-10 13:20:32.589457,4481,32,0
192.168.95.158,10.0.158.69,26824,537,ICMP,2023-10-10 13:00:33.595226,4874,41,0
192.168.106.237,10.0.196.39,46583,114,ICMP,2023-10-10 13:00:01.601290,269,13,0
192.168.254.168,10.0.191.199,9850,312,UDP,2023-10-10 13:05:26.606989,7260,67,0
192.168.139.210,10.0.202.2,60886,940,ICMP,2023-10-10 13:56:51.612779,4456,19,0
192.168.221.184,10.0.96.39,43386,1001,TCP,2023-10-10 13:04:04.618792,2665,41,0
192.168.163.123,10.0.163.94,31890,975,TCP,2023-10-10 13:30:01.625880,5608,65,0
192.168.159.152,10.0.29.232,42848,716,ICMP,2023-10-10 13:55:41.632120,7222,44,0
192.168.182.137,10.0.210.120,41006,839,TCP,2023-10-10 13:07:04.637944,39836,25,1
192.168.224.153,10.0.217.117,22590,60,TCP,2023-10-10 13:11:28.643747,7592,83,0
192.168.224.50,10.0.195.195,50698,617,TCP,2023-10-10 13:55:46.649522,6709,9,0
192.168.248.188,10.0.218.159,41932,867,TCP,2023-10-10 13:40:57.655254,442,22,0
192.168.177.148,10.0.165.174,59119,327,ICMP,2023-10-10 13:39:26.661000,4425,89,0
192.168.170.2,10.0.159.213,23884,792,TCP,2023-10-10 13:01:32.666933,3674,31,0
192.168.16.124,10.0.217.170,39519,351,TCP,2023-10-10 13:53:56.673922,993,51,0
192.168.242.75,10.0.211.189,60511,236,TCP,2023-10-10 13:22:38.679732,16454,53,1
192.168.176.2,10.0.217.47,34711,357,TCP,2023-10-10 13:07:51.685399,8446,77,0
192.168.102.174,10.0.244.221,65153,555,TCP,2023-10-10 13:13:18.691079,6886,74,0
192.168.8.122,10.0.198.14,60465,638,ICMP,2023-10-10 13:34:21.696919,4008,44,0
192.168.198.188,10.0.93.241,26340,567,UDP,2023-10-10 13:58:55.702652,505,44,0
192.168.71.62,10.0.126.178,43471,583,UDP,2023-10-10 13:16:13.708504,4979,81,0
192.168.156.64,10.0.110.8,16820,482,TCP,2023-10-10 13:21:07.714222,7094,100,0
192.168.142.46,10.0.59.219,18706,45,TCP,2023-10-10 13:48:07.721102,7907,40,0
192.168.247.63,10.0.92.28,19921,749,TCP,2023-10-10 13:15:35.727100,3092,45,0
192.168.154.35,10.0.123.99,35855,20,ICMP,2023-10-10 13:42:56.732767,7285,72,0
192.168.225.51,10.0.58.58,14481,606,TCP,2023-10-10 13:17:36.738530,5527,69,0
192.168.119.143,10.0.242.102,48541,944,ICMP,2023-10-10 13:27:42.744294,3774,63,0
192.168.177.165,10.0.109.142,19480,481,UDP,2023-10-10 13:08:45.750047,1181,71,0
192.168.145.250,10.0.117.92,54551,253,UDP,2023-10-10 13:18:32.755840,7097,38,0
192.168.119.217,10.0.208.121,52063,342,TCP,2023-10-10 13:13:51.761473,9461,94,0
192.168.127.180,10.0.64.205,63878,331,UDP,2023-10-10 13:19:10.768802,1871,40,0
192.168.159.153,10.0.59.39,2770,573,ICMP,2023-10-10 13:32:32.775140,22703,14,1
192.168.102.19,10.0.52.154,56587,844,TCP,2023-10-10 13:36:29.780843,413,73,0
192.168.144.118,10.0.50.10,15511,597,TCP,2023-10-10 13:54:51.786549,2291,20,0
192.168.193.113,10.0.200.222,19322,813,TCP,2023-10-10 13:50:50.792292,1615,98,0
192.168.207.141,10.0.121.135,17314,323,UDP,2023-10-10 13:35:52.797997,1360,96,0
192.168.105.76,10.0.247.209,20412,399,TCP,2023-10-10 13:22:55.803714,7634,99,0
192.168.164.2,10.0.171.73,17583,21,UDP,2023-10-10 13:01:55.809446,9738,39,0
192.168.21.216,10.0.68.252,23016,762,ICMP,2023-10-10 13:02:53.816354,9564,97,0
192.168.200.134,10.0.169.19,19641,81,ICMP,2023-10-10 13:02:12.822189,9605,96,0
192.168.115.234,10.0.174.16,56775,317,ICMP,2023-10-10 13:43:46.827963,9873,95,0
192.168.127.133,10.0.178.95,13510,568,ICMP,2023-10-10 13:23:29.833741,9096,6,0
192.168.159.251,10.0.65.137,8816,464,ICMP,2023-10-10 13:11:36.839462,7403,15,0
192.168.102.89,10.0.184.144,13606,545,TCP,2023-10-10 13:08:06.845183,7648,86,0
192.168.20.231,10.0.122.246,18476,956,TCP,2023-10-10 13:00:33.850876,9421,62,0
192.168.109.96,10.0.20.161,1982,377,UDP,2023-10-10 13:30:05.856642,3356,6,0
192.168.119.187,10.0.109.11,5272,698,TCP,2023-10-10 13:18:48.863604,6939,33,0
192.168.28.93,10.0.101.254,28709,936,TCP,2023-10-10 13:13:42.869487,148,22,0
192.168.118.2,10.0.217.102,19003,142,TCP,2023-10-10 13:24:37.875132,4972,69,0
192.168.119.151,10.0.137.142,48737,468,ICMP,2023-10-10 13:06:03.880896,6062,76,0
192.168.94.29,10.0.64.232,19507,949,UDP,2023-10-10 13:03:37.886606,9742,12,0
192.168.131.21,10.0.45.97,44656,863,UDP,2023-10-10 13:27:55.892330,1734,12,0
192.168.200.136,10.0.244.51,23567,644,ICMP,2023-10-10 13:22:33.898094,7717,26,0
192.168.192.191,10.0.71.148,53554,593,UDP,2023-10-10 13:11:00.903888,3936,78,0
192.168.7.188,10.0.234.247,21619,310,UDP,2023-10-10 13:01:55.910729,6776,63,0
192.168.205.210,10.0.105.51,19454,446,UDP,2023-10-10 13:19:19.916607,8510,83,0
192.168.184.42,10.0.122.16,45837,663,UDP,2023-10-10 13:13:05.923084,8124,22,0
192.168.83.202,10.0.237.142,22503,463,ICMP,2023-10-10 13:41:33.928956,7695,33,0
192.168.185.245,10.0.126.113,54940,564,UDP,2023-10-10 13:48:38.934770,8079,27,0
192.168.62.111,10.0.78.150,43167,895,UDP,2023-10-10 13:38:46.940539,8801,70,0
192.168.73.113,10.0.117.130,26394,435,ICMP,2023-10-10 13:45:37.946247,1796,13,0
192.168.94.221,10.0.167.51,16400,450,ICMP,2023-10-10 13:07:03.951941,8967,70,0
192.168.243.217,10.0.13.178,17926,793,UDP,2023-10-10 13:36:32.958952,2350,93,0
192.168.71.152,10.0.239.4,27648,91,TCP,2023-10-10 13:10:43.964826,1614,27,0
192.168.196.33,10.0.206.81,13141,291,UDP,2023-10-10 13:40:35.970588,8704,21,0
192.168.249.50,10.0.136.202,6961,17,ICMP,2023-10-10 13:05:49.977078,5952,57,0
192.168.33.226,10.0.37.187,65408,339,ICMP,2023-10-10 13:43:06.982886,2420,45,0
192.168.66.41,10.0.123.235,60803,346,ICMP,2023-10-10 13:50:05.988631,8393,5,0
192.168.232.246,10.0.153.139,8996,71,ICMP,2023-10-10 13:05:16.994360,2538,71,0
192.168.33.28,10.0.194.83,52217,376,TCP,2023-10-10 13:40:30.000061,154,35,0
192.168.27.199,10.0.197.245,14823,388,UDP,2023-10-10 13:06:18.007050,1182,58,0
192.168.188.170,10.0.239.123,20378,196,TCP,2023-10-10 13:28:00.013001,9176,62,0
192.168.110.22,10.0.80.197,17864,543,ICMP,2023-10-10 13:44:00.018755,401,67,0
192.168.29.186,10.0.177.211,36989,572,UDP,2023-10-10 13:32:49.024527,6563,90,0
192.168.129.37,10.0.158.53,25690,136,ICMP,2023-10-10 13:10:52.030279,1224,91,0
192.168.30.216,10.0.101.49,35743,439,ICMP,2023-10-10 13:10:35.036064,7715,65,0
192.168.111.121,10.0.219.84,30854,949,TCP,2023-10-10 13:43:41.041689,1189,59,0
192.168.70.70,10.0.93.251,35798,652,TCP,2023-10-10 13:40:24.047411,9333,12,0
192.168.68.137,10.0.40.44,61503,994,ICMP,2023-10-10 13:35:56.054384,3528,91,0
192.168.92.117,10.0.243.159,40706,418,ICMP,2023-10-10 13:32:43.060423,1473,95,0
192.168.234.57,10.0.96.79,34784,494,ICMP,2023-10-10 13:53:51.066143,7900,89,0
192.168.207.147,10.0.62.169,28869,374,UDP,2023-10-10 13:17:59.071880,3437,3,0
192.168.153.224,10.0.88.236,52005,777,UDP,2023-10-10 13:13:39.077596,2165,50,0
192.168.15.183,10.0.218.200,10060,365,UDP,2023-10-10 13:34:27.083282,2789,61,0
192.168.14.124,10.0.113.220,4027,90,TCP,2023-10-10 13:32:10.089138,7056,23,0
192.168.223.91,10.0.34.247,33366,286,UDP,2023-10-10 13:36:54.095033,7759,21,0
192.168.5.22,10.0.59.185,58599,183,ICMP,2023-10-10 12:59:46.102175,8064,75,0
192.168.84.135,10.0.146.116,60695,698,TCP,2023-10-10 13:47:51.108276,5023,44,0
192.168.125.123,10.0.38.71,27010,523,TCP,2023-10-10 13:18:06.114094,1493,18,0
192.168.233.153,10.0.171.193,12829,547,ICMP,2023-10-10 13:27:06.119989,4197,48,0
192.168.246.126,10.0.133.96,59640,126,TCP,2023-10-10 13:39:06.125714,7540,43,0
192.168.184.171,10.0.119.97,47154,486,TCP,2023-10-10 13:28:32.131710,8649,28,0
192.168.210.29,10.0.110.100,56683,605,UDP,2023-10-10 13:29:38.137346,7377,20,0
192.168.11.98,10.0.245.34,19029,204,TCP,2023-10-10 13:25:19.143191,3318,21,0
192.168.180.228,10.0.196.22,57890,100,UDP,2023-10-10 13:02:01.150260,4401,2,0
192.168.162.36,10.0.193.79,40040,182,ICMP,2023-10-10 13:52:12.156252,45,57,0
192.168.236.2,10.0.71.190,46105,897,UDP,2023-10-10 13:02:50.162099,8989,68,0
192.168.4.230,10.0.78.61,59322,326,TCP,2023-10-10 13:57:46.167764,4860,63,0
192.168.161.115,10.0.79.193,28518,574,TCP,2023-10-10 13:08:43.173532,46329,60,1
192.168.240.183,10.0.129.148,64863,3,ICMP,2023-10-10 13:50:57.179920,4763,84,0
192.168.139.171,10.0.28.217,45872,406,UDP,2023-10-10 13:11:45.186065,1189,13,0
192.168.126.70,10.0.147.90,63915,350,UDP,2023-10-10 13:04:33.191947,7817,49,0
192.168.221.88,10.0.247.12,29684,27,ICMP,2023-10-10 13:50:21.199125,8120,60,0
192.168.177.83,10.0.116.237,26285,839,ICMP,2023-10-10 13:44:52.205332,489,92,0
192.168.254.150,10.0.125.117,38493,365,TCP,2023-10-10 13:50:56.211151,5110,19,0
192.168.125.228,10.0.31.252,14966,227,TCP,2023-10-10 13:30:06.217058,4515,19,0
192.168.2.218,10.0.25.17,5360,702,UDP,2023-10-10 13:21:23.222785,2442,63,0
192.168.37.242,10.0.253.161,19542,952,UDP,2023-10-10 13:23:42.228640,6678,77,0
192.168.204.64,10.0.183.16,5236,131,TCP,2023-10-10 13:43:54.234348,8818,10,0
192.168.82.147,10.0.183.205,56937,697,TCP,2023-10-10 13:12:23.240245,6052,29,0
192.168.146.125,10.0.169.157,46631,1009,ICMP,2023-10-10 13:25:33.247340,3726,8,0
192.168.127.17,10.0.146.104,16034,629,UDP,2023-10-10 13:21:51.253687,6502,16,0
192.168.103.128,10.0.113.146,56604,517,TCP,2023-10-10 13:10:32.259536,6109,93,0
192.168.37.13,10.0.182.252,21006,237,ICMP,2023-10-10 13:47:31.265370,5154,89,0
192.168.158.51,10.0.5.200,15576,163,ICMP,2023-10-10 13:06:53.271214,3814,40,0
192.168.72.96,10.0.33.20,47143,49,TCP,2023-10-10 13:53:50.277002,9318,19,0
192.168.7.208,10.0.190.29,48496,763,ICMP,2023-10-10 13:42:41.282838,1366,65,0
192.168.242.103,10.0.26.53,14832,1003,TCP,2023-10-10 13:35:56.288736,4970,10,0
192.168.18.91,10.0.32.180,11455,474,TCP,2023-10-10 13:37:45.295848,3631,64,0
192.168.80.8,10.0.61.235,15741,928,UDP,2023-10-10 13:39:04.301929,4594,58,0
192.168.196.224,10.0.1.222,41497,813,UDP,2023-10-10 13:12:00.307680,5731,58,0
192.168.31.192,10.0.195.253,13352,630,TCP,2023-10-10 13:02:08.313555,6861,7,0
192.168.93.44,10.0.108.111,11288,927,UDP,2023-10-10 13:23:08.319234,5769,22,0
192.168.35.174,10.0.74.110,58970,420,UDP,2023-10-10 13:07:30.324983,4474,82,0
192.168.198.57,10.0.44.151,24711,1019,UDP,2023-10-10 13:57:56.330963,43856,10,1
192.168.51.110,10.0.50.165,60359,740,UDP,2023-10-10 13:22:55.336773,8844,12,0
192.168.42.100,10.0.7.121,8994,466,ICMP,2023-10-10 13:15:56.343827,3324,38,0
192.168.149.19,10.0.188.81,48236,701,ICMP,2023-10-10 13:37:54.349643,9389,7,0
192.168.203.228,10.0.242.67,11701,704,TCP,2023-10-10 13:46:22.355581,3433,41,0
192.168.250.84,10.0.107.116,51417,42,UDP,2023-10-10 13:33:18.361373,7264,66,0
192.168.23.136,10.0.229.153,34634,250,TCP,2023-10-10 13:23:09.367831,8247,78,0
192.168.189.125,10.0.196.183,43165,376,ICMP,2023-10-10 13:43:16.374604,3016,87,0
192.168.211.8,10.0.135.52,16861,550,TCP,2023-10-10 13:40:59.381492,4574,96,0
192.168.8.250,10.0.166.62,13669,592,TCP,2023-10-10 13:53:43.388647,5083,41,0
192.168.92.62,10.0.85.33,13985,559,TCP,2023-10-10 13:11:13.396053,3431,82,0
192.168.97.197,10.0.195.91,39249,92,UDP,2023-10-10 13:19:34.403453,6468,68,0
192.168.196.194,10.0.12.182,51388,272,UDP,2023-10-10 13:25:22.409828,6274,37,0
192.168.100.176,10.0.71.245,30303,780,ICMP,2023-10-10 13:23:26.416654,6594,60,0
192.168.90.126,10.0.153.185,30399,455,ICMP,2023-10-10 13:49:11.422747,3556,93,0
192.168.137.124,10.0.200.10,8100,420,ICMP,2023-10-10 13:58:49.428905,1717,27,0
192.168.112.153,10.0.96.194,52083,682,UDP,2023-10-10 13:58:37.435321,7930,84,0
192.168.152.39,10.0.26.3,59255,351,TCP,2023-10-10 13:08:15.441506,9182,90,0
192.168.48.59,10.0.80.39,54932,845,ICMP,2023-10-10 13:51:59.449087,8015,45,0
192.168.217.138,10.0.46.134,11925,644,ICMP,2023-10-10 13:19:16.456052,1195,78,0
192.168.42.177,10.0.30.108,22685,68,UDP,2023-10-10 13:31:51.462435,6943,61,0
192.168.174.155,10.0.7.35,49864,772,UDP,2023-10-10 13:02:33.469311,6691,87,0
192.168.16.175,10.0.24.228,9630,900,UDP,2023-10-10 13:51:23.475470,7141,92,0
192.168.76.113,10.0.130.252,46674,103,TCP,2023-10-10 13:15:33.481472,1523,63,0
192.168.238.27,10.0.41.199,12023,975,TCP,2023-10-10 13:16:30.488552,9257,34,0
192.168.138.254,10.0.251.84,5419,874,ICMP,2023-10-10 13:58:18.494453,2324,36,0
192.168.105.116,10.0.203.213,39649,792,UDP,2023-10-10 13:08:25.502018,1413,47,0
192.168.11.204,10.0.157.238,16119,733,ICMP,2023-10-10 13:13:27.508710,3369,41,0
192.168.48.79,10.0.80.254,7277,981,UDP,2023-10-10 13:15:18.515535,8636,65,0
192.168.51.250,10.0.183.229,46319,943,TCP,2023-10-10 13:03:40.521775,2839,13,0
192.168.91.88,10.0.48.62,6766,937,TCP,2023-10-10 13:17:46.527780,3243,48,0
192.168.3.218,10.0.103.101,53814,712,TCP,2023-10-10 13:42:55.533953,2759,81,0
192.168.109.17,10.0.200.15,58816,9,TCP,2023-10-10 13:03:05.540546,3944,48,0
192.168.138.149,10.0.177.25,5436,589,TCP,2023-10-10 13:40:17.546591,14566,88,1
192.168.209.160,10.0.162.172,55412,343,ICMP,2023-10-10 13:30:32.554352,4750,100,0
192.168.124.124,10.0.59.74,11715,581,UDP,2023-10-10 13:44:02.560641,8681,78,0
192.168.93.115,10.0.202.74,6874,53,ICMP,2023-10-10 13:53:26.567220,1661,20,0
192.168.90.101,10.0.87.118,33783,479,UDP,2023-10-10 13:49:21.573367,9646,38,0
192.168.112.18,10.0.103.233,45567,1021,ICMP,2023-10-10 13:57:21.579543,6904,82,0
192.168.249.41,10.0.253.135,51363,1022,UDP,2023-10-10 13:31:31.586187,2026,59,0
192.168.31.195,10.0.7.105,33623,428,ICMP,2023-10-10 13:22:10.592585,8629,90,0
192.168.231.195,10.0.129.118,11515,972,UDP,2023-10-10 13:25:49.598838,114,54,0
192.168.173.85,10.0.172.218,26851,194,UDP,2023-10-10 13:26:48.605894,6811,54,0
192.168.168.103,10.0.35.113,57958,4,TCP,2023-10-10 13:23:47.612048,7022,88,0
192.168.121.174,10.0.77.157,54717,542,UDP,2023-10-10 13:27:40.618060,1659,46,0
192.168.2.180,10.0.125.199,2334,970,ICMP,2023-10-10 13:51:22.623794,6923,8,0
192.168.123.78,10.0.109.115,14043,363,TCP,2023-10-10 13:23:13.629687,4465,90,0
192.168.35.238,10.0.64.6,14141,389,UDP,2023-10-10 13:30:20.635477,1709,44,0
192.168.202.223,10.0.238.206,47029,707,TCP,2023-10-10 13:43:30.641167,790,64,0
192.168.71.198,10.0.235.131,2265,463,UDP,2023-10-10 13:18:33.646954,7978,11,0
192.168.172.247,10.0.179.161,42920,295,ICMP,2023-10-10 13:48:57.653983,9990,98,0
192.168.8.236,10.0.24.181,19314,338,ICMP,2023-10-10 13:20:13.659843,8603,9,0
192.168.228.182,10.0.171.224,32646,294,ICMP,2023-10-10 13:48:17.665745,3330,71,0
192.168.169.52,10.0.27.219,3596,201,TCP,2023-10-10 13:52:34.671615,12005,38,1
192.168.51.79,10.0.18.151,16300,639,ICMP,2023-10-10 13:30:51.677267,1438,37,0
192.168.3.116,10.0.18.158,24167,515,TCP,2023-10-10 13:33:07.683096,7714,47,0
192.168.210.17,10.0.48.187,54962,37,TCP,2023-10-10 13:34:37.688849,6699,97,0
192.168.228.86,10.0.191.90,30006,526,TCP,2023-10-10 13:36:30.694544,1369,74,0
192.168.238.158,10.0.107.198,48478,121,UDP,2023-10-10 13:19:50.701585,3893,39,0
192.168.30.92,10.0.166.139,18835,554,TCP,2023-10-10 13:44:39.707632,4080,73,0
192.168.199.4,10.0.102.252,24552,989,UDP,2023-10-10 13:04:34.713435,4187,89,0
192.168.123.129,10.0.144.154,24670,201,UDP,2023-10-10 13:55:33.719396,8101,96,0
192.168.167.142,10.0.55.122,13373,926,ICMP,2023-10-10 13:24:24.725172,1636,34,0
192.168.61.34,10.0.218.238,12195,970,TCP,2023-10-10 13:54:59.731227,302,62,0
192.168.168.122,10.0.141.147,16151,203,ICMP,2023-10-10 12:59:55.737732,2518,8,0
192.168.37.113,10.0.6.52,31439,170,TCP,2023-10-10 13:26:56.743640,1979,55,0
192.168.203.175,10.0.206.158,58377,257,TCP,2023-10-10 13:21:13.751198,422,79,0
192.168.179.100,10.0.52.84,57025,974,ICMP,2023-10-10 13:46:08.757593,4932,28,0
192.168.72.46,10.0.218.156,3282,837,ICMP,2023-10-10 13:55:45.763514,2816,62,0
192.168.146.116,10.0.76.69,31309,925,ICMP,2023-10-10 13:25:32.770311,5346,5,0
192.168.180.220,10.0.210.132,2001,997,TCP,2023-10-10 13:12:10.776097,983,14,0
192.168.224.136,10.0.109.141,2899,130,UDP,2023-10-10 13:45:06.782709,112,1,0
192.168.17.92,10.0.135.177,64783,1014,TCP,2023-10-10 13:21:17.788953,9979,13,0
192.168.238.147,10.0.86.103,23627,404,TCP,2023-10-10 13:38:58.794981,2137,36,0
192.168.236.195,10.0.142.146,2467,528,ICMP,2023-10-10 13:09:54.803182,46213,74,1
192.168.62.183,10.0.41.170,43125,942,ICMP,2023-10-10 13:09:42.809628,304,9,0
192.168.21.197,10.0.242.223,59796,794,TCP,2023-10-10 13:18:00.815789,7082,91,0
192.168.218.75,10.0.226.78,41227,982,TCP,2023-10-10 13:25:46.822248,4448,40,0
192.168.39.139,10.0.50.91,14570,170,UDP,2023-10-10 13:51:07.828005,7575,65,0
192.168.152.189,10.0.216.117,45265,440,ICMP,2023-10-10 13:50:54.834450,5888,83,0
192.168.129.186,10.0.233.44,25041,93,TCP,2023-10-10 13:15:33.840582,5038,88,0
192.168.87.26,10.0.19.126,28825,733,ICMP,2023-10-10 13:52:42.846600,6507,28,0
192.168.77.42,10.0.53.184,25762,384,ICMP,2023-10-10 13:47:55.854125,4999,22,0
192.168.91.105,10.0.209.48,11434,242,ICMP,2023-10-10 13:36:01.860667,596,96,0
192.168.218.12,10.0.195.152,59567,1023,UDP,2023-10-10 13:06:24.867275,4140,94,0
192.168.98.108,10.0.49.165,8482,727,ICMP,2023-10-10 13:47:16.873238,5838,31,0
192.168.62.100,10.0.77.198,63669,775,UDP,2023-10-10 13:06:47.879109,4794,89,0
192.168.43.67,10.0.224.60,40941,476,UDP,2023-10-10 13:34:13.885468,2644,14,0
192.168.70.142,10.0.174.161,55311,685,ICMP,2023-10-10 13:19:38.891772,1573,69,0
